use_policy,architecture,hidden_layers,parameters,n_input,seed,fold,battery_id,rmse,mae
True,hidden_32_16,32-16,1858,14,20260815,2,30,0.0006905102579932185,0.0006474375841207802
True,hidden_32_16,32-16,1858,14,20260815,2,38,0.00013362836949772257,9.599447366781533e-05
True,hidden_32_16,32-16,1858,14,20260815,2,40,6.125916481343134e-05,4.806756987818517e-05
True,hidden_32_16,32-16,1858,14,20260815,2,41,7.839823930584186e-05,6.608366675209254e-05
True,hidden_32_16,32-16,1858,14,20260815,2,42,0.0002651626091650823,0.00023610710923094302
True,hidden_32_16,32-16,1858,14,20260815,2,45,0.00018362568831922405,0.00015693187015131116
True,hidden_32_16,32-16,1858,14,20260815,3,7,0.0015153159411657525,0.0013040268095210195
True,hidden_32_16,32-16,1858,14,20260815,3,8,0.002138008289003847,0.0018266856204718351
True,hidden_32_16,32-16,1858,14,20260815,3,23,7.110733260237198e-05,6.434560054913163e-05
True,hidden_32_16,32-16,1858,14,20260815,3,26,0.00023324864868836577,0.00018183588690590113
True,hidden_32_16,32-16,1858,14,20260815,3,33,0.00015062307196637872,0.00011088728933827952
True,hidden_32_16,32-16,1858,14,20260815,3,34,8.000221539831648e-05,6.686330016236752e-05
True,hidden_32_16,32-16,1858,14,20260815,3,35,0.0015476322038614676,0.0014162898296490312
True,hidden_32_16,32-16,1858,14,20260815,3,37,0.00031090797439936027,0.000270186661509797
True,hidden_32_16,32-16,1858,14,20260815,4,4,0.001378217567618437,0.00108049507252872
True,hidden_32_16,32-16,1858,14,20260815,4,15,0.000181574796599722,0.00013020276674069464
True,hidden_32_16,32-16,1858,14,20260815,4,19,4.457194127766937e-05,3.5171509807696566e-05
True,hidden_32_16,32-16,1858,14,20260815,4,27,0.00013843025085019298,0.00013108730490785092
True,hidden_32_16,32-16,1858,14,20260815,4,29,0.00035906714657293616,0.000310777424601838
True,hidden_32_16,32-16,1858,14,20260815,4,43,0.00032987887887679353,0.00029335974249988794
True,hidden_32_16,32-16,1858,14,20260815,4,44,0.00013982012292338333,0.00010266423487337306
True,hidden_32_16,32-16,1858,14,20260815,4,48,1.574797991612834e-05,1.1310577065160032e-05
True,hidden_32_16,32-16,1858,14,20260815,5,18,0.00026552548011721944,0.0002092874055961147
True,hidden_32_16,32-16,1858,14,20260815,5,21,0.0001607543126174448,0.00014600754366256297
True,hidden_32_16,32-16,1858,14,20260815,5,28,6.82868827220722e-05,5.710482582799159e-05
True,hidden_32_16,32-16,1858,14,20260815,5,31,0.000209240795977496,0.00017283916531596333
True,hidden_32_16,32-16,1858,14,20260815,5,32,0.0001403101567176988,0.000126892322441563
True,hidden_32_16,32-16,1858,14,20260815,5,36,0.0002446008466539371,0.0002147197665181011
True,hidden_32_16,32-16,1858,14,20260815,5,39,0.00022837174094813057,0.00018846511375159025
True,hidden_32_16,32-16,1858,14,20260815,5,46,0.00029271094009345,0.00024311662127729505
True,hidden_32_16,32-16,1858,14,20260816,1,1,0.0022340314996032017,0.0015680658398196101
True,hidden_32_16,32-16,1858,14,20260816,1,6,0.0009940812836067145,0.0008380746585316956
True,hidden_32_16,32-16,1858,14,20260816,1,12,0.00022477275871484384,0.00020874619076494128
True,hidden_32_16,32-16,1858,14,20260816,1,13,6.840573092492161e-05,5.546808097278699e-05
True,hidden_32_16,32-16,1858,14,20260816,1,20,0.0004672357121505877,0.0004218244575895369
True,hidden_32_16,32-16,1858,14,20260816,1,22,0.00026612979295882776,0.00022027493105269969
True,hidden_32_16,32-16,1858,14,20260816,1,47,0.0002474190743104878,0.00019893884018529207
True,hidden_32_16,32-16,1858,14,20260816,1,49,0.0003355516308432757,0.0002791035221889615
True,hidden_32_16,32-16,1858,14,20260816,2,3,0.0030419715791003433,0.002599656581878662
True,hidden_32_16,32-16,1858,14,20260816,2,17,0.0002472677980888907,0.00022558927594218403
True,hidden_32_16,32-16,1858,14,20260816,2,30,0.0008442878575025002,0.0007653260254301131
True,hidden_32_16,32-16,1858,14,20260816,2,38,0.000149265597372569,0.0001093745231628418
True,hidden_32_16,32-16,1858,14,20260816,2,40,0.00010986824916153689,7.505297980969772e-05
True,hidden_32_16,32-16,1858,14,20260816,2,41,0.00017904997187833253,0.00013761162699665874
True,hidden_32_16,32-16,1858,14,20260816,2,42,0.00031693199278643564,0.00026976584922522306
True,hidden_32_16,32-16,1858,14,20260816,2,45,7.98503162355144e-05,6.889105134177953e-05
True,hidden_32_16,32-16,1858,14,20260816,3,7,0.0018856153877592511,0.001586585072800517
True,hidden_32_16,32-16,1858,14,20260816,3,8,0.002761180150587953,0.002360136481001973
True,hidden_32_16,32-16,1858,14,20260816,3,23,0.00015286742715812042,0.0001347064971923828
True,hidden_32_16,32-16,1858,14,20260816,3,26,0.0005045604402531759,0.0003729152667801827
True,hidden_32_16,32-16,1858,14,20260816,3,33,8.412554249756992e-05,7.380724127870053e-05
True,hidden_32_16,32-16,1858,14,20260816,3,34,0.0002628922573277798,0.00020398497872520238
True,hidden_32_16,32-16,1858,14,20260816,3,35,0.0008877915896116291,0.0008247137302532792
True,hidden_32_16,32-16,1858,14,20260816,3,37,0.00022680677162465517,0.00019682050333358347
True,hidden_32_16,32-16,1858,14,20260816,4,4,0.001372371678787642,0.0011088431347161531
True,hidden_32_16,32-16,1858,14,20260816,4,15,0.0002863078322815335,0.00021026730246376246
True,hidden_32_16,32-16,1858,14,20260816,4,19,9.269496296945606e-05,8.314132719533518e-05
True,hidden_32_16,32-16,1858,14,20260816,4,27,0.00010594646806329964,9.86218437901698e-05
True,hidden_32_16,32-16,1858,14,20260816,4,29,0.0003261125306296165,0.00029564619762822986
True,hidden_32_16,32-16,1858,14,20260816,4,43,0.000307072011656767,0.0002747786056715995
True,hidden_32_16,32-16,1858,14,20260816,4,44,0.00011263133546939112,8.252739644376561e-05
True,hidden_32_16,32-16,1858,14,20260816,4,48,2.2711035467972123e-05,1.906514080474153e-05
True,hidden_32_16,32-16,1858,14,20260816,5,18,0.0002577705940967963,0.00020494937780313194
True,hidden_32_16,32-16,1858,14,20260816,5,21,8.041586665977088e-05,6.86550120008178e-05
True,hidden_32_16,32-16,1858,14,20260816,5,28,5.726082534071825e-05,4.76038439956028e-05
True,hidden_32_16,32-16,1858,14,20260816,5,31,0.0002336342642536312,0.00018410802294965833
True,hidden_32_16,32-16,1858,14,20260816,5,32,0.00014409100808525726,0.00012111067917430773
True,hidden_32_16,32-16,1858,14,20260816,5,36,0.00020789728419728421,0.00018615603039506823
True,hidden_32_16,32-16,1858,14,20260816,5,39,0.00017271747665528536,0.0001368081575492397
True,hidden_32_16,32-16,1858,14,20260816,5,46,0.00026960698249926725,0.0002203559852205217
True,hidden_32_16,32-16,1858,14,20260817,1,1,0.002425803678975367,0.001763855223543942
True,hidden_32_16,32-16,1858,14,20260817,1,6,0.0010002370645378921,0.0008294582366943359
True,hidden_32_16,32-16,1858,14,20260817,1,12,8.848896710578831e-05,6.989836401771754e-05
True,hidden_32_16,32-16,1858,14,20260817,1,13,6.853671771201946e-05,5.6240558478748426e-05
True,hidden_32_16,32-16,1858,14,20260817,1,20,0.0002930612671403475,0.0002635311975609511
True,hidden_32_16,32-16,1858,14,20260817,1,22,0.00020888121842598236,0.0001719677384244278
True,hidden_32_16,32-16,1858,14,20260817,1,47,0.00010632107891112235,9.276628406951204e-05
True,hidden_32_16,32-16,1858,14,20260817,1,49,0.00039236382651977424,0.00033163547050207853
True,hidden_32_16,32-16,1858,14,20260817,2,3,0.0030909120130739936,0.002630022820085287
True,hidden_32_16,32-16,1858,14,20260817,2,17,0.0004039883928415161,0.0003610718122217804
True,hidden_32_16,32-16,1858,14,20260817,2,30,0.00017269553788066487,0.0001415693695889786
True,hidden_32_16,32-16,1858,14,20260817,2,38,0.00018705082861951463,0.0001427364331902936
True,hidden_32_16,32-16,1858,14,20260817,2,40,6.26049761627665e-05,4.8233268898911774e-05
True,hidden_32_16,32-16,1858,14,20260817,2,41,0.00017845496266036842,0.00015087366045918316
True,hidden_32_16,32-16,1858,14,20260817,2,42,0.0002479290719075333,0.000208371871849522
True,hidden_32_16,32-16,1858,14,20260817,2,45,0.00023154510416901656,0.0001972973404917866
True,hidden_32_16,32-16,1858,14,20260817,3,7,0.00146261448532465,0.0012526059290394187
True,hidden_32_16,32-16,1858,14,20260817,3,8,0.001960303829056969,0.0016691600903868675
True,hidden_32_16,32-16,1858,14,20260817,3,23,7.343979508131597e-05,6.220698560355231e-05
True,hidden_32_16,32-16,1858,14,20260817,3,26,0.000497936075143997,0.0004216897359583527
True,hidden_32_16,32-16,1858,14,20260817,3,33,0.00013406927748300064,0.00010456204472575337
True,hidden_32_16,32-16,1858,14,20260817,3,34,8.647272103323226e-05,5.159497231943533e-05
True,hidden_32_16,32-16,1858,14,20260817,3,35,0.0014489314369168942,0.0013009238755330443
True,hidden_32_16,32-16,1858,14,20260817,3,37,0.00037013883555107337,0.00031650663004256785
True,hidden_32_16,32-16,1858,14,20260817,4,4,0.0003179494114506364,0.00028875828138552606
True,hidden_32_16,32-16,1858,14,20260817,4,15,0.00022449559115011466,0.00016086696996353567
True,hidden_32_16,32-16,1858,14,20260817,4,19,4.813820296646803e-05,3.854990063700825e-05
True,hidden_32_16,32-16,1858,14,20260817,4,27,8.216500552529907e-05,7.540226215496659e-05
True,hidden_32_16,32-16,1858,14,20260817,4,29,0.00021450129150110174,0.00018793941126205027
True,hidden_32_16,32-16,1858,14,20260817,4,43,0.00036123349602443174,0.000319144717650488
True,hidden_32_16,32-16,1858,14,20260817,4,44,0.000120315828975077,9.96625458355993e-05
True,hidden_32_16,32-16,1858,14,20260817,4,48,0.00012195747573019094,0.00010278940317220986
True,hidden_32_16,32-16,1858,14,20260817,5,18,0.0002674601813940243,0.00020764350483659655
True,hidden_32_16,32-16,1858,14,20260817,5,21,6.20203478233274e-05,5.3638221288565546e-05
True,hidden_32_16,32-16,1858,14,20260817,5,28,0.0001266028402065781,0.00010135054617421702
True,hidden_32_16,32-16,1858,14,20260817,5,31,0.0002203378307941671,0.00018400787666905671
True,hidden_32_16,32-16,1858,14,20260817,5,32,0.00010903145737554229,0.00010019302135333419
True,hidden_32_16,32-16,1858,14,20260817,5,36,0.0002136625080244029,0.00018977522267960012
True,hidden_32_16,32-16,1858,14,20260817,5,39,0.0002739922373952296,0.00022054791043046862
True,hidden_32_16,32-16,1858,14,20260817,5,46,0.00023986575382074448,0.00018573523266240954
True,hidden_64_32,64-32,4690,14,20260815,1,1,0.002070715526989902,0.0014320600312203169
True,hidden_64_32,64-32,4690,14,20260815,1,6,0.0009938884476642113,0.0007873105932958424
True,hidden_64_32,64-32,4690,14,20260815,1,12,5.292508586208481e-05,4.554033148451708e-05
True,hidden_64_32,64-32,4690,14,20260815,1,13,7.122184232260388e-05,5.914688154007308e-05
True,hidden_64_32,64-32,4690,14,20260815,1,20,0.0003327603632937665,0.0003052318061236292
True,hidden_64_32,64-32,4690,14,20260815,1,22,0.00021751801913174723,0.0001815497817005962
True,hidden_64_32,64-32,4690,14,20260815,1,47,0.00016311824660534565,0.0001326334459008649
True,hidden_64_32,64-32,4690,14,20260815,1,49,0.0003492215740110433,0.00028967022080905735
True,hidden_64_32,64-32,4690,14,20260815,2,3,0.0032440083831921916,0.0027738523203879595
True,hidden_64_32,64-32,4690,14,20260815,2,17,0.0003419239656775443,0.0003132462443318218
True,hidden_64_32,64-32,4690,14,20260815,2,30,0.0008317008216411349,0.0007624471327289939
True,hidden_64_32,64-32,4690,14,20260815,2,38,9.64756368711607e-05,5.693316416000016e-05
True,hidden_64_32,64-32,4690,14,20260815,2,40,0.00011117434711894419,8.525371231371537e-05
True,hidden_64_32,64-32,4690,14,20260815,2,41,0.00018544279040640796,0.000145884754601866
True,hidden_64_32,64-32,4690,14,20260815,2,42,0.00017276846094292942,0.00014386892144102603
True,hidden_64_32,64-32,4690,14,20260815,2,45,9.225714570365144e-05,7.49373430153355e-05
True,hidden_64_32,64-32,4690,14,20260815,3,7,0.0017717923954085337,0.0014906179858371615
True,hidden_64_32,64-32,4690,14,20260815,3,8,0.0024311608796732166,0.002056676195934415
True,hidden_64_32,64-32,4690,14,20260815,3,23,6.0340275734596954e-05,4.938483107252978e-05
True,hidden_64_32,64-32,4690,14,20260815,3,26,0.0003635021209126817,0.00030243993387557566
True,hidden_64_32,64-32,4690,14,20260815,3,33,0.00023494687269461136,0.00014888048463035375
True,hidden_64_32,64-32,4690,14,20260815,3,34,0.00012547803421183838,8.831977902445942e-05
True,hidden_64_32,64-32,4690,14,20260815,3,35,0.0013599563780839336,0.001225700369104743
True,hidden_64_32,64-32,4690,14,20260815,3,37,0.00029029045708005,0.0002609765506349504
True,hidden_64_32,64-32,4690,14,20260815,4,4,0.000356746959563028,0.00030534862889908254
True,hidden_64_32,64-32,4690,14,20260815,4,15,0.00026419216701509973,0.00019270897610113025
True,hidden_64_32,64-32,4690,14,20260815,4,19,4.163441369847417e-05,3.3221243938896805e-05
True,hidden_64_32,64-32,4690,14,20260815,4,27,0.00011729907876977269,9.940624295268208e-05
True,hidden_64_32,64-32,4690,14,20260815,4,29,0.00019533800747798097,0.00017954468785319477
True,hidden_64_32,64-32,4690,14,20260815,4,43,0.00040352612160678294,0.0003376710519660264
True,hidden_64_32,64-32,4690,14,20260815,4,44,0.00015224941601980088,0.00011157512926729396
True,hidden_64_32,64-32,4690,14,20260815,4,48,0.00017877863495816196,0.00014763236686121672
True,hidden_64_32,64-32,4690,14,20260815,5,18,0.00021798793353246132,0.00017307997040916234
True,hidden_64_32,64-32,4690,14,20260815,5,21,7.758667318616122e-05,6.585002120118588e-05
True,hidden_64_32,64-32,4690,14,20260815,5,28,0.00014566442306401185,0.00012544274795800447
True,hidden_64_32,64-32,4690,14,20260815,5,31,0.00015095828580331724,0.00012861132563557476
True,hidden_64_32,64-32,4690,14,20260815,5,32,8.892239944182604e-05,5.88274015171919e-05
True,hidden_64_32,64-32,4690,14,20260815,5,36,0.0002084897713730243,0.00018514871771913022
True,hidden_64_32,64-32,4690,14,20260815,5,39,0.0001944582603808211,0.00016108513227663934
True,hidden_64_32,64-32,4690,14,20260815,5,46,0.0004974201558881783,0.0004163372504990548
True,hidden_64_32,64-32,4690,14,20260816,1,1,0.0024099332049370317,0.0017535722581669688
True,hidden_64_32,64-32,4690,14,20260816,1,6,0.0007901755723178288,0.0006889307405799627
True,hidden_64_32,64-32,4690,14,20260816,1,12,0.0001647210566147065,0.0001513767201686278
True,hidden_64_32,64-32,4690,14,20260816,1,13,5.268356274595992e-05,4.1037797927856445e-05
True,hidden_64_32,64-32,4690,14,20260816,1,20,0.0003053754962344419,0.0002823376562446356
True,hidden_64_32,64-32,4690,14,20260816,1,22,0.00023930052712312257,0.00018972874386236072
True,hidden_64_32,64-32,4690,14,20260816,1,47,0.0002464270115286162,0.0001988291769521311
True,hidden_64_32,64-32,4690,14,20260816,1,49,0.0004108840210694379,0.00035053849569521844
True,hidden_64_32,64-32,4690,14,20260816,2,3,0.0031593248136460366,0.0027553201653063297
True,hidden_64_32,64-32,4690,14,20260816,2,17,0.0003646577873580013,0.00033157705911435187
True,hidden_64_32,64-32,4690,14,20260816,2,30,0.0006451191751365733,0.0006028056377544999
True,hidden_64_32,64-32,4690,14,20260816,2,38,9.658059542249209e-05,6.63113605696708e-05
True,hidden_64_32,64-32,4690,14,20260816,2,40,0.0001256940284337303,8.744716615183279e-05
True,hidden_64_32,64-32,4690,14,20260816,2,41,0.00033822397148422555,0.00026627062470652163
True,hidden_64_32,64-32,4690,14,20260816,2,42,0.00027326078166693815,0.0002433133195154369
True,hidden_64_32,64-32,4690,14,20260816,2,45,0.00022369793913616887,0.00018983245536219329
True,hidden_64_32,64-32,4690,14,20260816,3,7,0.0018367241840035165,0.0015531491953879595
True,hidden_64_32,64-32,4690,14,20260816,3,8,0.002564023412266819,0.002197762718424201
True,hidden_64_32,64-32,4690,14,20260816,3,23,7.464563837745097e-05,6.944417691556737e-05
True,hidden_64_32,64-32,4690,14,20260816,3,26,0.00024048926759831008,0.00021579265012405813
True,hidden_64_32,64-32,4690,14,20260816,3,33,0.00037894673775307447,0.00030790091841481626
True,hidden_64_32,64-32,4690,14,20260816,3,34,0.00019850473927154834,0.00014940500841476023
True,hidden_64_32,64-32,4690,14,20260816,3,35,0.0005863999103109043,0.0005521047278307378
True,hidden_64_32,64-32,4690,14,20260816,3,37,0.00018051618715030402,0.0001596474612597376
True,hidden_64_32,64-32,4690,14,20260816,4,4,0.001939398664632918,0.0015330135356634855
True,hidden_64_32,64-32,4690,14,20260816,4,15,0.0002369128153090278,0.0001785445201676339
True,hidden_64_32,64-32,4690,14,20260816,4,19,3.931475051813605e-05,3.227710840292275e-05
True,hidden_64_32,64-32,4690,14,20260816,4,27,7.62329309279469e-05,6.842971197329462e-05
True,hidden_64_32,64-32,4690,14,20260816,4,29,0.0003063905671357663,0.00027971743838861585
True,hidden_64_32,64-32,4690,14,20260816,4,43,0.0003224115456980282,0.00027593731647357345
True,hidden_64_32,64-32,4690,14,20260816,4,44,6.956804955461834e-05,5.844593033543788e-05
True,hidden_64_32,64-32,4690,14,20260816,4,48,0.00010984474232438707,8.627891656942666e-05
True,hidden_64_32,64-32,4690,14,20260816,5,18,0.0003385020038389603,0.00027012944337911904
True,hidden_64_32,64-32,4690,14,20260816,5,21,0.00010316531810387591,8.665323548484594e-05
True,hidden_64_32,64-32,4690,14,20260816,5,28,0.00014092465462912007,0.00011372327571734786
True,hidden_64_32,64-32,4690,14,20260816,5,31,0.00020263323763548328,0.00016867517842911184
True,hidden_64_32,64-32,4690,14,20260816,5,32,0.00013866901794304184,9.273767500417307e-05
True,hidden_64_32,64-32,4690,14,20260816,5,36,0.00020560361081508298,0.00018315791385248303
True,hidden_64_32,64-32,4690,14,20260816,5,39,0.00018320164135453648,0.00014052510960027575
True,hidden_64_32,64-32,4690,14,20260816,5,46,0.0009449989490784502,0.0008307778625749052
True,hidden_64_32,64-32,4690,14,20260817,1,1,0.002372562878546052,0.001660774927586317
True,hidden_64_32,64-32,4690,14,20260817,1,6,0.00016650729012498037,0.00013657093222718686
True,hidden_64_32,64-32,4690,14,20260817,1,12,0.00016661273464206356,0.00015430926578119397
True,hidden_64_32,64-32,4690,14,20260817,1,13,8.547007045160865e-05,6.65068655507639e-05
True,hidden_64_32,64-32,4690,14,20260817,1,20,0.00021381423169704634,0.0002010667376453057
True,hidden_64_32,64-32,4690,14,20260817,1,22,0.00013369750315984585,0.00011516809172462672
True,hidden_64_32,64-32,4690,14,20260817,1,47,0.00029437857289647926,0.00023921490355860442
True,hidden_64_32,64-32,4690,14,20260817,1,49,0.00035968200526015164,0.0003158140170853585
True,hidden_64_32,64-32,4690,14,20260817,2,3,0.003495802836636738,0.003005953971296549
True,hidden_64_32,64-32,4690,14,20260817,2,17,0.00029020945152336393,0.00026984571013599634
True,hidden_64_32,64-32,4690,14,20260817,2,30,0.0009170722530515962,0.0008376979967579246
True,hidden_64_32,64-32,4690,14,20260817,2,38,0.00016246655618990178,0.0001278519630432129
True,hidden_64_32,64-32,4690,14,20260817,2,40,0.0001000424944455117,6.564975046785548e-05
True,hidden_64_32,64-32,4690,14,20260817,2,41,0.0002468006881901944,0.00016520023928023875
True,hidden_64_32,64-32,4690,14,20260817,2,42,0.00029450374511027106,0.0002588164934422821
True,hidden_64_32,64-32,4690,14,20260817,2,45,0.00023338285240986513,0.00019515752501320094
True,hidden_64_32,64-32,4690,14,20260817,3,7,0.0015405763651927002,0.0012939012376591563
True,hidden_64_32,64-32,4690,14,20260817,3,8,0.001450632918038131,0.0010742724407464266
True,hidden_64_32,64-32,4690,14,20260817,3,23,7.647542758825798e-05,6.74033144605346e-05
True,hidden_64_32,64-32,4690,14,20260817,3,26,0.00033337178881987677,0.00026994943618774414
True,hidden_64_32,64-32,4690,14,20260817,3,33,0.00010830094657276297,9.074330591829494e-05
True,hidden_64_32,64-32,4690,14,20260817,3,34,0.00011019798705380715,7.784008630551398e-05
True,hidden_64_32,64-32,4690,14,20260817,3,35,0.001251203212310493,0.0011293112765997648
True,hidden_64_32,64-32,4690,14,20260817,3,37,0.0002892859347952205,0.00024965882766991854
True,hidden_64_32,64-32,4690,14,20260817,4,4,0.0007666956184711558,0.0005630970117636025
True,hidden_64_32,64-32,4690,14,20260817,4,15,0.0002709041006345039,0.00019696474191732705
True,hidden_64_32,64-32,4690,14,20260817,4,19,3.898855296477724e-05,3.0322074962896295e-05
True,hidden_64_32,64-32,4690,14,20260817,4,27,0.00012661132864063952,0.00011424660624470562
True,hidden_64_32,64-32,4690,14,20260817,4,29,0.00021321291281166708,0.00019309044000692666
True,hidden_64_32,64-32,4690,14,20260817,4,43,0.0004860241534698604,0.00043019294389523566
True,hidden_64_32,64-32,4690,14,20260817,4,44,0.00012263797249909488,9.724736446514726e-05
True,hidden_64_32,64-32,4690,14,20260817,4,48,6.747709459394301e-05,4.926800829707645e-05
True,hidden_64_32,64-32,4690,14,20260817,5,18,0.00011581250735104831,8.86142224771902e-05
True,hidden_64_32,64-32,4690,14,20260817,5,21,0.00016719868352606693,0.00014256358554121107
True,hidden_64_32,64-32,4690,14,20260817,5,28,9.137114526381368e-05,7.22289114492014e-05
True,hidden_64_32,64-32,4690,14,20260817,5,31,0.00015645669745831964,0.00013380884774960577
True,hidden_64_32,64-32,4690,14,20260817,5,32,6.484084097386225e-05,4.491686922847293e-05
True,hidden_64_32,64-32,4690,14,20260817,5,36,0.0002409506540767734,0.00021468639897648245
True,hidden_64_32,64-32,4690,14,20260817,5,39,0.0002252654230359111,0.00017541766283102334
True,hidden_64_32,64-32,4690,14,20260817,5,46,0.00021131685073401838,0.00016615033382549882
True,hidden_128_64,128-64,13426,14,20260815,1,1,0.002198694119920966,0.0015431701904162765
True,hidden_128_64,128-64,13426,14,20260815,1,6,0.0009810971170734028,0.0007950282306410372
True,hidden_128_64,128-64,13426,14,20260815,1,12,0.00021263144806063893,0.0001918959605973214
True,hidden_128_64,128-64,13426,14,20260815,1,13,6.18578305785708e-05,5.370020880945958e-05
True,hidden_128_64,128-64,13426,14,20260815,1,20,0.00031007162324737833,0.00028667450533248484
True,hidden_128_64,128-64,13426,14,20260815,1,22,0.00017651535909947514,0.00013506412506103516
True,hidden_128_64,128-64,13426,14,20260815,1,47,0.0003596358354509382,0.00027990579837933183
True,hidden_128_64,128-64,13426,14,20260815,1,49,0.0004224352534058675,0.00037087322562001646
True,hidden_128_64,128-64,13426,14,20260815,2,3,0.002871732535560987,0.0024667715188115835
True,hidden_128_64,128-64,13426,14,20260815,2,17,0.00028839459611099046,0.00026145100127905607
True,hidden_128_64,128-64,13426,14,20260815,2,30,0.0007661014092680298,0.0007102906820364296
True,hidden_128_64,128-64,13426,14,20260815,2,38,0.000236788601950561,0.00017725468205753714
True,hidden_128_64,128-64,13426,14,20260815,2,40,0.00013422896526243253,8.815168985165656e-05
True,hidden_128_64,128-64,13426,14,20260815,2,41,0.0002165299418321526,0.00016901016351766884
True,hidden_128_64,128-64,13426,14,20260815,2,42,0.00017185680206240745,0.00015076398267410696
True,hidden_128_64,128-64,13426,14,20260815,2,45,0.00020362879875744806,0.0001712405646685511
True,hidden_128_64,128-64,13426,14,20260815,3,7,0.0014694926753631523,0.0011686027282848954
True,hidden_128_64,128-64,13426,14,20260815,3,8,0.001416768257979753,0.0010340047301724553
True,hidden_128_64,128-64,13426,14,20260815,3,23,7.028421713853948e-05,6.599188054678962e-05
True,hidden_128_64,128-64,13426,14,20260815,3,26,0.00019386935511016387,0.0001274168462259695
True,hidden_128_64,128-64,13426,14,20260815,3,33,0.00016730925048724304,0.00011438846559030935
True,hidden_128_64,128-64,13426,14,20260815,3,34,0.00012783674141719957,8.306265226565301e-05
True,hidden_128_64,128-64,13426,14,20260815,3,35,0.0009867099152172704,0.0009160566260106862
True,hidden_128_64,128-64,13426,14,20260815,3,37,0.0002592770121366878,0.00023040056112222373
True,hidden_128_64,128-64,13426,14,20260815,4,4,0.0007383109336250798,0.0005949485348537564
True,hidden_128_64,128-64,13426,14,20260815,4,15,0.00023895490196284061,0.00017289996321778744
True,hidden_128_64,128-64,13426,14,20260815,4,19,2.9511345329922968e-05,2.5341510990983807e-05
True,hidden_128_64,128-64,13426,14,20260815,4,27,0.00012604878073190653,0.00011121272837044671
True,hidden_128_64,128-64,13426,14,20260815,4,29,0.00019051540124375167,0.00017221450980287045
True,hidden_128_64,128-64,13426,14,20260815,4,43,0.00034140369850405586,0.0002914679062087089
True,hidden_128_64,128-64,13426,14,20260815,4,44,4.14328682795586e-05,3.2770632969914004e-05
True,hidden_128_64,128-64,13426,14,20260815,4,48,0.00015968539317641627,0.00013430356921162456
True,hidden_128_64,128-64,13426,14,20260815,5,18,0.00028062641559298577,0.00022176504717208445
True,hidden_128_64,128-64,13426,14,20260815,5,21,8.768177022065611e-05,6.895542173879221e-05
True,hidden_128_64,128-64,13426,14,20260815,5,28,0.00021104202695868335,0.000175341367139481
True,hidden_128_64,128-64,13426,14,20260815,5,31,0.0003031341987408826,0.0002623307809699327
True,hidden_128_64,128-64,13426,14,20260815,5,32,9.360565035293964e-05,7.839917816454545e-05
True,hidden_128_64,128-64,13426,14,20260815,5,36,0.00018895819325339267,0.00016744375170674175
True,hidden_128_64,128-64,13426,14,20260815,5,39,0.00012864285602031146,0.0001004838923108764
True,hidden_128_64,128-64,13426,14,20260815,5,46,0.0002804489937426896,0.00025202156393788755
True,hidden_128_64,128-64,13426,14,20260816,1,1,0.0021895552331118997,0.0015353048220276833
True,hidden_128_64,128-64,13426,14,20260816,1,6,0.001216664656181461,0.000969874847214669
True,hidden_128_64,128-64,13426,14,20260816,1,12,7.068583781813681e-05,5.986094402032904e-05
True,hidden_128_64,128-64,13426,14,20260816,1,13,7.99243502513797e-05,6.903052417328581e-05
True,hidden_128_64,128-64,13426,14,20260816,1,20,0.0003018138146679917,0.00027899621636606753
True,hidden_128_64,128-64,13426,14,20260816,1,22,0.00017557948129435353,0.0001474273158237338
True,hidden_128_64,128-64,13426,14,20260816,1,47,8.475763982593788e-05,7.354378612944856e-05
True,hidden_128_64,128-64,13426,14,20260816,1,49,0.000348046929512731,0.0003026521299034357
True,hidden_128_64,128-64,13426,14,20260816,2,3,0.0033134907364384017,0.002885377500206232
True,hidden_128_64,128-64,13426,14,20260816,2,17,0.000240462704533536,0.0002220690221292898
True,hidden_128_64,128-64,13426,14,20260816,2,30,0.0005513332082555416,0.0005120658897794783
True,hidden_128_64,128-64,13426,14,20260816,2,38,7.121509853159612e-05,5.8839319535763934e-05
True,hidden_128_64,128-64,13426,14,20260816,2,40,0.00010947988899067121,7.482052023988217e-05
True,hidden_128_64,128-64,13426,14,20260816,2,41,0.00019097666761228285,0.00012118100858060643
True,hidden_128_64,128-64,13426,14,20260816,2,42,0.00020477099157211644,0.00018232344882562757
True,hidden_128_64,128-64,13426,14,20260816,2,45,0.00011879664019621263,0.0001039183116517961
True,hidden_128_64,128-64,13426,14,20260816,3,7,0.0013075581332569754,0.001106215757317841
True,hidden_128_64,128-64,13426,14,20260816,3,8,0.0020607733572019864,0.001662570284679532
True,hidden_128_64,128-64,13426,14,20260816,3,23,8.412497501533255e-05,7.934570021461695e-05
True,hidden_128_64,128-64,13426,14,20260816,3,26,0.0002838255900067068,0.00018389702017884701
True,hidden_128_64,128-64,13426,14,20260816,3,33,0.00019872050014543735,0.00014208794164005667
True,hidden_128_64,128-64,13426,14,20260816,3,34,8.508744933076486e-05,7.252096838783473e-05
True,hidden_128_64,128-64,13426,14,20260816,3,35,0.0009381899232970759,0.0008691632538102567
True,hidden_128_64,128-64,13426,14,20260816,3,37,0.00020629253665575722,0.00018799424287863076
True,hidden_128_64,128-64,13426,14,20260816,4,4,0.0010519345452497703,0.0007796013378538191
