outer_battery_id,ablation,selected_config,feature,baseline_outer_RMSE,RMSE_increase_mean,RMSE_increase_std
15,C_plus_policy,random_forest,chargetime_std,0.0002360508935289,2.6042791312675426e-07,0.0
15,C_plus_policy,random_forest,corr_SOH_IR,0.0002360508935289,-6.75552061043936e-07,0.0
15,C_plus_policy,random_forest,corr_SOH_Tavg,0.0002360508935289,1.521460550829069e-06,0.0
15,C_plus_policy,random_forest,corr_SOH_chargetime,0.0002360508935289,-1.9165497385824286e-07,0.0
15,C_plus_policy,random_forest,C1_physical,0.0002360508935289,3.760644212620645e-07,0.0
15,C_plus_policy,random_forest,C1_missing_indicator,0.0002360508935289,-6.407256899392326e-08,0.0
15,C_plus_policy,random_forest,Q1,0.0002360508935289,1.5233553169153409e-06,0.0
15,C_plus_policy,random_forest,C2,0.0002360508935289,3.309664700132235e-07,0.0
15,C_plus_policy,random_forest,initial_capacity,0.0002360508935289,3.904870747174907e-06,0.0
15,C_plus_policy,random_forest,E1,0.0002360508935289,4.3933348327552695e-08,0.0
15,C_plus_policy,random_forest,E2,0.0002360508935289,1.4795835747943137e-07,0.0
15,C_plus_policy,random_forest,C1_minus_C2,0.0002360508935289,-3.085059790715187e-07,0.0
15,C_plus_policy,random_forest,weighted_C_rate,0.0002360508935289,8.168838653062219e-07,0.0
15,C_plus_policy,random_forest,stage1_width,0.0002360508935289,2.2356135001078747e-07,0.0
15,C_plus_policy,random_forest,stage2_width,0.0002360508935289,8.995378148141196e-10,0.0
15,C_plus_policy,random_forest,policy__3_6C_80PER_3_6C,0.0002360508935289,0.0,0.0
15,C_plus_policy,random_forest,policy__3_7C_31PER_5_9C_NEWSTRUCTURE,0.0002360508935289,0.0,0.0
15,C_plus_policy,random_forest,policy__4_8C_80PER_4_8C,0.0002360508935289,2.2311527328713258e-07,0.0
15,C_plus_policy,random_forest,policy__4_8C_80PER_4_8C_NEWSTRUCTURE,0.0002360508935289,9.593570403741833e-07,0.0
15,C_plus_policy,random_forest,policy__5C_67PER_4C_NEWSTRUCTURE,0.0002360508935289,-3.2312464829254573e-08,0.0
15,C_plus_policy,random_forest,policy__5_3C_54PER_4C_NEWSTRUCTURE,0.0002360508935289,1.163557069387407e-07,0.0
15,C_plus_policy,random_forest,policy__5_6C_19PER_4_6C_NEWSTRUCTURE,0.0002360508935289,-1.4134931214886516e-08,0.0
15,C_plus_policy,random_forest,policy__5_6C_36PER_4_3C_NEWSTRUCTURE,0.0002360508935289,3.6374871046739997e-07,0.0
15,C_plus_policy,random_forest,policy__80PER_3_6C,0.0002360508935289,2.3634317457491417e-07,0.0
17,C_plus_policy,random_forest,cutoff,0.0006799132994574,1.5828675942112028e-05,0.0
17,C_plus_policy,random_forest,forecast_horizon,0.0006799132994574,-1.1100281977814686e-05,0.0
17,C_plus_policy,random_forest,SOH_raw_last,0.0006799132994574,1.3318341151435237e-06,0.0
17,C_plus_policy,random_forest,SOH_last,0.0006799132994574,1.8323669419224907e-06,0.0
17,C_plus_policy,random_forest,SOH_variance,0.0006799132994574,4.753933595255167e-06,0.0
17,C_plus_policy,random_forest,SOH_slope_10,0.0006799132994574,9.752451735234311e-06,0.0
17,C_plus_policy,random_forest,SOH_delta_10,0.0006799132994574,4.517407234647705e-05,0.0
17,C_plus_policy,random_forest,SOH_linear_rmse_10,0.0006799132994574,9.274800440764972e-07,0.0
17,C_plus_policy,random_forest,SOH_slope_20,0.0006799132994574,1.5368730174104318e-06,0.0
17,C_plus_policy,random_forest,SOH_delta_20,0.0006799132994574,7.935013731261717e-06,0.0
17,C_plus_policy,random_forest,SOH_linear_rmse_20,0.0006799132994574,-1.1552181068837619e-07,0.0
17,C_plus_policy,random_forest,SOH_slope_30,0.0006799132994574,3.779475458398759e-06,0.0
17,C_plus_policy,random_forest,SOH_delta_30,0.0006799132994574,2.0396793491397045e-05,0.0
17,C_plus_policy,random_forest,SOH_linear_rmse_30,0.0006799132994574,-2.2298229770489986e-07,0.0
17,C_plus_policy,random_forest,SOH_slope_50,0.0006799132994574,2.902154833775732e-07,0.0
17,C_plus_policy,random_forest,SOH_delta_50,0.0006799132994574,3.0287347889674902e-06,0.0
17,C_plus_policy,random_forest,SOH_linear_rmse_50,0.0006799132994574,-3.1057850118990094e-06,0.0
17,C_plus_policy,random_forest,SOH_quadratic_curvature,0.0006799132994574,1.3739895915196657e-06,0.0
17,C_plus_policy,random_forest,SOH_first_derivative,0.0006799132994574,-8.695984833092651e-07,0.0
17,C_plus_policy,random_forest,SOH_second_derivative,0.0006799132994574,-4.139803891895985e-06,0.0
17,C_plus_policy,random_forest,horizon_fraction,0.0006799132994574,-1.188734410430335e-05,0.0
17,C_plus_policy,random_forest,SOH_linear_delta_10,0.0006799132994574,-8.754379565866291e-06,0.0
17,C_plus_policy,random_forest,SOH_linear_delta_20,0.0006799132994574,-7.064399978773937e-06,0.0
17,C_plus_policy,random_forest,SOH_linear_delta_30,0.0006799132994574,1.830746683427725e-05,0.0
17,C_plus_policy,random_forest,SOH_linear_delta_50,0.0006799132994574,-1.1203461638911337e-06,0.0
17,C_plus_policy,random_forest,SOH_quadratic_delta,0.0006799132994574,-1.7056008389044553e-05,0.0
17,C_plus_policy,random_forest,IR_last,0.0006799132994574,-2.1671947002580537e-07,0.0
17,C_plus_policy,random_forest,IR_mean,0.0006799132994574,1.1755933089193165e-08,0.0
17,C_plus_policy,random_forest,IR_slope,0.0006799132994574,1.0086827533981309e-07,0.0
17,C_plus_policy,random_forest,IR_delta,0.0006799132994574,3.748040767706626e-06,0.0
17,C_plus_policy,random_forest,IR_std,0.0006799132994574,8.152000159189055e-08,0.0
17,C_plus_policy,random_forest,Tavg_last,0.0006799132994574,1.74339378002401e-08,0.0
17,C_plus_policy,random_forest,Tavg_mean,0.0006799132994574,-4.4618654479250057e-08,0.0
17,C_plus_policy,random_forest,Tavg_slope,0.0006799132994574,6.966548110013716e-06,0.0
17,C_plus_policy,random_forest,Tavg_delta,0.0006799132994574,1.5886199928203878e-06,0.0
17,C_plus_policy,random_forest,Tavg_std,0.0006799132994574,-3.4866185186644815e-07,0.0
17,C_plus_policy,random_forest,chargetime_last,0.0006799132994574,-3.133766204343244e-07,0.0
17,C_plus_policy,random_forest,chargetime_mean,0.0006799132994574,1.3362271191516128e-07,0.0
17,C_plus_policy,random_forest,chargetime_slope,0.0006799132994574,-7.096000240093157e-07,0.0
17,C_plus_policy,random_forest,chargetime_delta,0.0006799132994574,2.641610441183988e-07,0.0
17,C_plus_policy,random_forest,chargetime_std,0.0006799132994574,0.0,0.0
17,C_plus_policy,random_forest,corr_SOH_IR,0.0006799132994574,-2.6015447221060424e-08,0.0
17,C_plus_policy,random_forest,corr_SOH_Tavg,0.0006799132994574,-7.924389865657418e-07,0.0
